iter	Passed	Remaining
453	1039	2396
454	1042	2393
455	1044	2391
456	1046	2388
457	1049	2386
458	1051	2384
459	1053	2381
460	1055	2379
461	1058	2377
462	1060	2375
463	1062	2372
464	1065	2370
465	1067	2368
466	1069	2365
467	1071	2363
468	1074	2361
469	1076	2358
470	1078	2355
471	1080	2353
472	1082	2351
473	1085	2349
474	1087	2347
475	1089	2344
476	1092	2342
477	1094	2340
478	1096	2337
479	1099	2335
480	1101	2333
481	1103	2331
482	1106	2329
483	1108	2327
484	1110	2325
485	1113	2323
486	1115	2320
487	1118	2318
488	1120	2317
489	1123	2315
490	1125	2313
491	1128	2311
492	1130	2309
493	1132	2306
494	1135	2304
495	1137	2302
496	1139	2300
497	1142	2297
498	1144	2295
499	1145	2290
500	1147	2288
501	1149	2285
502	1152	2283
503	1154	2280
504	1156	2278
505	1158	2276
506	1160	2273
507	1163	2271
508	1165	2269
509	1167	2267
510	1170	2264
511	1172	2262
512	1174	2260
513	1177	2258
514	1179	2255
515	1181	2253
516	1183	2250
517	1186	2248
518	1188	2246
519	1190	2243
520	1192	2241
521	1195	2239
522	1197	2236
523	1199	2234
524	1201	2231
525	1204	2229
526	1206	2227
527	1208	2225
528	1211	2222
529	1213	2220
530	1215	2218
531	1217	2215
532	1220	2213
533	1222	2211
534	1224	2209
535	1226	2206
536	1229	2204
537	1231	2202
538	1233	2199
539	1236	2197
540	1238	2195
541	1240	2192
542	1242	2190
543	1245	2187
544	1247	2185
545	1249	2183
546	1251	2180
547	1254	2178
548	1256	2176
549	1258	2173
550	1260	2171
551	1263	2169
552	1265	2167
553	1267	2164
554	1269	2162
555	1272	2159
556	1274	2157
557	1276	2155
558	1278	2152
559	1281	2150
560	1283	2148
561	1286	2146
562	1288	2144
563	1291	2142
564	1293	2140
565	1295	2138
566	1298	2135
567	1300	2133
568	1302	2131
569	1304	2128
570	1306	2126
571	1309	2124
572	1327	2146
573	1329	2144
574	1331	2142
575	1334	2140
576	1336	2137
577	1338	2135
578	1341	2133
579	1343	2131
580	1345	2128
581	1348	2126
582	1350	2124
583	1352	2121
584	1354	2119
585	1357	2117
586	1360	2115
587	1362	2113
588	1364	2110
589	1367	2108
590	1369	2106
591	1372	2104
592	1374	2102
593	1377	2100
594	1379	2098
595	1381	2095
596	1384	2093
597	1386	2091
598	1388	2088
599	1391	2086
600	1393	2084
601	1395	2082
602	1398	2079
603	1400	2077
604	1402	2075
605	1404	2072
606	1407	2070
607	1409	2068
608	1411	2065
609	1414	2063
610	1416	2061
611	1418	2058
612	1421	2056
613	1423	2054
614	1425	2051
615	1427	2049
616	1430	2047
617	1432	2044
618	1434	2042
619	1437	2039
620	1439	2037
621	1441	2035
622	1443	2032
623	1446	2030
624	1448	2028
625	1450	2025
626	1453	2023
627	1455	2021
628	1457	2018
629	1460	2016
630	1462	2014
631	1464	2012
632	1467	2009
633	1469	2007
634	1471	2004
635	1474	2002
636	1476	2000
637	1478	1998
638	1480	1995
639	1483	1993
640	1485	1990
641	1487	1988
642	1490	1986
643	1492	1983
644	1494	1981
645	1497	1979
646	1499	1976
647	1501	1974
648	1503	1972
649	1506	1969
650	1508	1967
651	1510	1964
652	1512	1962
653	1515	1959
654	1517	1957
655	1519	1955
656	1521	1952
657	1524	1950
658	1526	1947
659	1528	1945
660	1530	1942
661	1533	1940
662	1535	1938
663	1537	1936
