iter	MAPE	MAE
214	0.1476676507	9680482.014
215	0.14752015	9663494.873
216	0.1472913169	9639533.504
217	0.1472142368	9637768.758
218	0.1470656162	9634614.893
219	0.1468886016	9627061.285
220	0.1467704599	9624535.721
221	0.1465807471	9603609.982
222	0.1464112895	9594961.716
223	0.1462420054	9582546.06
224	0.1459408574	9571544.647
225	0.1458321293	9555797.175
226	0.1456189607	9538099.767
227	0.145477432	9524531.022
228	0.1453159805	9512157.784
229	0.1451516879	9509329.774
230	0.1448843573	9486992.25
231	0.1447096382	9483850.361
232	0.1444708938	9467090.994
233	0.1442351628	9448272.088
234	0.1440862224	9446691.214
235	0.1438978329	9433498.011
236	0.1436061677	9423140.804
237	0.14345672	9410511.378
238	0.1432952317	9399231.996
239	0.1431129193	9382583.811
240	0.1428475529	9367103.2
241	0.1427653109	9348749.148
242	0.1424970938	9328710.551
243	0.1423653186	9325840.417
244	0.1422622766	9314045.825
245	0.1421624969	9295141.631
246	0.1420128083	9292395.86
247	0.1417569349	9287216.142
248	0.1416829622	9285442.323
249	0.141509725	9270952.789
250	0.1412439976	9239467.081
251	0.1410148048	9229038.004
252	0.1408223543	9214835.282
253	0.1406627465	9207759.263
254	0.1405689975	9196620.768
255	0.1404540459	9186291.388
256	0.1402784641	9156725.51
257	0.1399818102	9148447.551
258	0.1397450065	9132669.196
259	0.1396342514	9128316.737
260	0.1395124775	9120632.334
261	0.1391821569	9094008.118
262	0.1390669782	9081204.382
263	0.1389011474	9079002.294
264	0.1387409798	9070042.119
265	0.1386375782	9063072.731
266	0.1384165983	9048030.998
267	0.138357011	9040729.788
268	0.1382450027	9035844.955
269	0.1380224937	9025501.806
270	0.1378438753	9013955.88
271	0.1377511686	9006496.239
272	0.1376209186	8998654.566
273	0.1374857954	8983247.302
274	0.1372636088	8956105.516
275	0.137060794	8947607.386
276	0.1367982127	8928585.89
277	0.136731066	8922634.583
278	0.1364678323	8890413.982
279	0.1363565418	8882545.606
280	0.1362377991	8874424.107
281	0.136137922	8871332.929
282	0.1358769179	8858201.612
283	0.135740523	8843829.576
284	0.1355778841	8813116.819
285	0.1354529382	8807868.954
286	0.1353411813	8800018.256
287	0.1352009411	8794945.738
288	0.135015113	8787268.909
289	0.1349639433	8782549.791
290	0.1346553157	8756718.985
291	0.1344607196	8751359.657
292	0.1343661432	8750185.991
293	0.1342027538	8747845.44
294	0.1339960034	8744185.095
295	0.1338599022	8736899.258
296	0.13372189	8731313.603
297	0.1336216679	8722625.734
298	0.1334914966	8718377.851
299	0.1333817993	8709900.9
300	0.1332237787	8706267.478
301	0.1330950292	8698527.004
302	0.1329391385	8689525.633
303	0.1327214244	8666363.203
304	0.1326077938	8658780.255
305	0.1324859057	8651687.681
306	0.1324072893	8647272.405
307	0.1322325555	8644830.519
308	0.1320944585	8641859.739
309	0.1318632928	8636424.359
310	0.1317538436	8619279.726
311	0.1314588974	8601468.127
312	0.1313155618	8596345.271
313	0.1312311063	8594468.395
314	0.1311315721	8590545.016
315	0.1309430253	8566125.372
316	0.1307375207	8549689.494
317	0.1305983699	8544275.349
318	0.1304985974	8538718.547
319	0.1303345682	8523862.849
320	0.1300130074	8484300.012
321	0.1298918961	8469800.609
322	0.1296430956	8445206.533
323	0.1294886119	8424340.429
324	0.1293486234	8420173.876
325	0.12924932	8417097.143
326	0.1291204275	8412395.259
327	0.1289217671	8396208.321
328	0.1287554051	8390788.361
329	0.1285065449	8369200.285
330	0.1284350286	8360925.176
331	0.1281549258	8333486.716
332	0.1280154038	8323411.243
333	0.1278533421	8321115.155
334	0.1277954514	8316467.493
335	0.1277048757	8310699.256
336	0.1276261763	8309236.004
337	0.127428429	8305517.919
338	0.1272328007	8297110.927
339	0.1271136818	8288176.824
340	0.1269829742	8280276.79
341	0.1268633301	8271022.638
342	0.1267871253	8266703.917
343	0.1266272276	8263420.171
344	0.1265611067	8256943.182
345	0.1264092965	8251743.029
346	0.1263043549	8248124.514
347	0.1262090628	8244247.128
348	0.1260975094	8240808.723
349	0.1259976258	8238925.623
350	0.1259178399	8235238.649
351	0.1258355353	8228482.157
352	0.1257212574	8226798.397
353	0.1255814855	8221738.258
354	0.1254871795	8214603.46
355	0.1253999448	8209129.531
356	0.1252998514	8207409.135
