iter	MAPE	MAE
444	0.1002138595	6817976.31
445	0.1001743309	6815713.398
446	0.100058079	6813447.44
447	0.0999446042	6797439.177
448	0.09985896833	6796321.206
449	0.09982659301	6782850.016
450	0.09977489707	6762653.309
451	0.09966218021	6756798.793
452	0.09956696686	6750319.896
453	0.09953101859	6749756.437
454	0.09942042508	6744928.657
455	0.09936886432	6743460.153
456	0.09926902618	6740957.374
457	0.09918753743	6738748.56
458	0.09898987997	6720226.988
459	0.09879518225	6711229.22
460	0.09858755414	6703126.177
461	0.09853397917	6701977.745
462	0.09850157739	6699988.737
463	0.09845384826	6699089.119
464	0.09840865928	6695702.193
465	0.09819411593	6675275.657
466	0.09813044009	6673355.289
467	0.09805912771	6670606.8
468	0.09797244605	6666045.97
469	0.09790400199	6664218.972
470	0.097825647	6661951.227
471	0.09763138662	6634721.306
472	0.09749738141	6624569.491
473	0.09741029132	6617456.864
474	0.09739269787	6617106.525
475	0.09737366827	6615568.264
476	0.09733086117	6609274.795
477	0.09729847041	6606249.484
478	0.09719345263	6602283.068
479	0.09711663889	6600133.243
480	0.09700153729	6589537.4
481	0.09684475823	6573649.475
482	0.0966933817	6567151.472
483	0.09658755523	6563480.72
484	0.09651324462	6561645.614
485	0.09642811065	6559022.231
486	0.09623874874	6534101.85
487	0.09618236592	6532780.624
488	0.09608377978	6526070.569
489	0.09600733736	6522865.065
490	0.09592529215	6519422.571
491	0.09575107628	6492168.951
492	0.09567626789	6487289.327
493	0.09555676809	6476511.803
494	0.09552733405	6474532.454
495	0.09546313714	6472553.236
496	0.09532356358	6469467.798
497	0.09525909661	6465106.763
498	0.09510766935	6450019.11
499	0.09502970404	6441724.092
500	0.09498117625	6439127.319
501	0.0949159968	6436129.733
502	0.0948183533	6425243.7
503	0.09478309871	6424581.813
504	0.09475464795	6424100.678
505	0.09462591998	6421403.047
506	0.09457084259	6420683.149
507	0.09451551425	6419805.07
508	0.0944023724	6416007.144
509	0.09426475479	6399351.414
510	0.09417191041	6391462.364
511	0.0941001516	6389267.113
512	0.09407327314	6387781.413
513	0.09387241895	6374760.307
514	0.09381474413	6373695.926
515	0.09376380458	6366212.733
516	0.09366842904	6361274.411
517	0.09352036333	6356703.193
518	0.09336265241	6338272.445
519	0.09323181071	6328977.913
520	0.09312104087	6327169.329
521	0.09290110151	6303826.806
522	0.09286718036	6302250.06
523	0.0927287519	6298793.624
524	0.09265429088	6297026
525	0.09256012466	6291485.53
526	0.09243344639	6287057.162
527	0.09231198318	6281130.101
528	0.09227818232	6279792.299
529	0.09209070232	6268713.502
530	0.09200924822	6265541.009
531	0.09195110711	6263896.249
532	0.09180282029	6239521.325
533	0.09176320709	6236673.978
534	0.09158362333	6224472.733
535	0.09186387695	6214818.925
536	0.09183719812	6213797.345
537	0.09174600445	6207213.568
538	0.09161034902	6202917.971
539	0.09149695078	6199880.082
540	0.09143405284	6196095.404
541	0.09133683423	6194160.438
542	0.09126886005	6192739.956
543	0.09120422289	6191293.623
544	0.09115519117	6189523.804
545	0.09111248231	6187760.768
546	0.09102683267	6185073.258
547	0.09095463151	6182429.641
548	0.09090885961	6178350.886
549	0.09087439354	6176856.589
550	0.09084682105	6175561.141
551	0.09075258994	6170841.416
552	0.09068349335	6152275.949
553	0.09070000771	6144914.032
554	0.09061651582	6141531.654
555	0.09057906859	6139298.801
556	0.0904439195	6133872.739
557	0.09029781424	6126953.945
558	0.09017958396	6121788.453
559	0.08989394284	6095700.518
560	0.08971229324	6089160.741
561	0.08957226039	6081644.145
562	0.08950307921	6080199.391
563	0.08943212282	6071996.013
564	0.08934364032	6069476.133
565	0.08926373865	6064450.695
566	0.08917122598	6057970.99
567	0.08902665809	6041959.007
568	0.08892089682	6028743.622
569	0.08887496429	6028017.53
570	0.08890348564	6010984.836
571	0.08884792039	5998285.545
572	0.08878242236	5995322.751
573	0.08873068764	5994096.412
574	0.08865945199	5988662.797
575	0.0885825819	5987037.53
576	0.08847549698	5981719.829
577	0.08838118558	5976703.792
578	0.08836063404	5975809.542
579	0.08830918359	5971018.396
580	0.08821021475	5964128.078
581	0.08811330917	5962677.683
582	0.08803385555	5960182.639
583	0.08795809455	5957755.982
584	0.08788905304	5954834.457
585	0.08771194078	5948560.478
586	0.08760248727	5936902.821
587	0.08750704209	5935028.257
588	0.08736523851	5929157.231
589	0.08729392768	5926457.284
590	0.08722878755	5924837.287
591	0.08713585835	5921227.137
592	0.08708773864	5919958.981
593	0.08703535724	5917822.982
594	0.08691203894	5909077.328
595	0.08680799393	5907238.773
596	0.08672054006	5902065.337
597	0.08658219138	5893234.18
598	0.08646052535	5886416.43
599	0.08633966927	5879355.416
600	0.08632476971	5879107.811
601	0.08624376948	5875848.348
602	0.08612357393	5870836.221
603	0.08599484697	5845450.614
604	0.08589273323	5837997.912
605	0.08581850124	5836649.043
606	0.08574592143	5833489.776
607	0.08568600017	5831553.532
608	0.08564064353	5830414.71
609	0.08557701342	5827552.586
610	0.08553265798	5826798.104
611	0.08547101698	5824067.912
612	0.08540671177	5822100.704
613	0.08533402465	5818083.921
614	0.0852454377	5802493.551
615	0.08519819271	5799897.673
616	0.08516256554	5798134.766
617	0.08509548703	5794537.241
618	0.08498073479	5778048.075
619	0.08487723711	5771394.982
620	0.08480217643	5765667.58
621	0.08474526135	5761999.849
622	0.08467980943	5760589.303
623	0.08464058985	5759550.155
624	0.08449480247	5753994.167
625	0.08447176176	5750049.796
626	0.08444688712	5749655.735
627	0.08440934204	5749094.88
628	0.08440589464	5749014.911
629	0.08434483747	5746949.1
630	0.0843165203	5746402.8
631	0.08429610666	5745524.725
632	0.08416710669	5733070.134
633	0.08409322825	5727626.241
634	0.08408831872	5726969.559
635	0.08403644161	5725221.305
636	0.08391012165	5717199.538
637	0.08387992653	5715110.673
638	0.08385202742	5711818.045
639	0.08366994315	5687491.666
640	0.08360619689	5684875.943
641	0.08350671604	5676278.01
642	0.08346072141	5675320.535
643	0.08336028296	5670742.88
644	0.08327834767	5668216.837
645	0.08318897483	5666363.275
646	0.08312144312	5664845.363
647	0.08301094378	5658708.302
648	0.08294469935	5657686.676
649	0.08287789923	5648813.388
650	0.08283019423	5644974.365
651	0.08270396008	5641502.267
652	0.08265665032	5638870.881
653	0.08260290574	5637397.864
654	0.08254632183	5634967.509
655	0.0824368279	5629740.264
656	0.082401457	5628456.014
657	0.08232871383	5625359.188
658	0.08222844357	5621897.925
659	0.08214615505	5612346.002
660	0.08211321586	5610112.779
661	0.08205006444	5604660.31
662	0.08196038719	5601987.451
663	0.08188738379	5597141.945
664	0.08182245439	5591790.089
665	0.0817273683	5582222.615
666	0.08166183072	5579672.301
667	0.08158849396	5578237.06
668	0.08149365179	5569878.174
669	0.08140127602	5567291.085
670	0.08133975173	5565291.148
671	0.08126929198	5563282.822
672	0.08120491065	5560305.283
673	0.08114892564	5558392.079
674	0.0811048557	5553926.679
675	0.08106064815	5547513.459
676	0.08101002472	5546661.757
677	0.08094885151	5528279.664
678	0.08089280385	5525765.389
679	0.08086728333	5525142.71
680	0.08075615445	5508185.341
681	0.0807124888	5506793.409
682	0.08068497476	5506401.097
683	0.0806561622	5504690.553
684	0.08062815465	5504369.28
685	0.08055659883	5499945.721
686	0.0805176935	5498801.148
687	0.08049275246	5498362.607
688	0.08045555978	5497580.934
689	0.08042842713	5496224.451
690	0.08041391879	5496066
691	0.08030552699	5492406.007
692	0.08025589386	5491020.515
693	0.08021896278	5490372.865
694	0.08017053566	5487300.698
695	0.08014966379	5486036.088
696	0.08012214189	5484598.704
697	0.08010336065	5482751.921
698	0.08004942253	5481598.12
699	0.08000116752	5480553.161
700	0.0799524463	5479800.952
701	0.07984452665	5473318.727
702	0.07979837425	5471945.653
703	0.07975383894	5470068.086
704	0.07972529845	5469524.442
705	0.07970260285	5465647.93
706	0.07967039313	5465089.622
707	0.07963240351	5463571.629
708	0.07954788523	5459675.01
709	0.07950887412	5457875.542
710	0.07948413465	5457195.665
711	0.07941643177	5455796.855
712	0.07935662022	5453262.31
713	0.07927617749	5450657.323
714	0.07924531962	5449661.014
715	0.07922083405	5448378.311
716	0.07919791006	5447032.755
717	0.07915695612	5446136.858
718	0.07906325977	5438351.511
719	0.07900871558	5436023.443
720	0.07886862309	5412949.278
721	0.07876222007	5407676.907
722	0.07872979458	5406825.824
723	0.07866996256	5405274.746
724	0.078657702	5403751.565
725	0.07863077284	5403156.276
726	0.078482829	5378626.552
727	0.07846632682	5378280.622
728	0.07842889924	5377688.533
729	0.07840293033	5376328.729
730	0.07838236392	5375695.33
731	0.0783227217	5372585.196
732	0.0782358725	5369682.933
733	0.07820365627	5367363.77
734	0.07817852992	5366649.267
735	0.07810103203	5361479.29
736	0.07806984281	5356170.666
737	0.0780002918	5351422.876
738	0.07792739699	5346228.152
739	0.0778802872	5336258.036
740	0.07780541826	5329856.558
741	0.07778884484	5329570.269
742	0.07772704577	5323547.108
743	0.0777076149	5323173.491
744	0.07762220002	5313140.254
745	0.07753185931	5310953.401
746	0.07748720132	5308229.872
747	0.07741379388	5305646.473
748	0.07736913928	5302324.365
749	0.07735163785	5301945.348
750	0.07728514236	5298572.98
751	0.07715316393	5288681.788
752	0.07704116781	5280064.257
753	0.07694501029	5273474.036
754	0.07689650039	5269807.007
755	0.07686832201	5269133.603
756	0.07682615356	5259247.443
757	0.07671146993	5253875.921
758	0.07665595092	5252086.789
759	0.07663463363	5251154.834
760	0.07655506157	5240991.983
761	0.07652978452	5235825.687
762	0.07647888951	5232242.956
763	0.07642558325	5222503.821
764	0.07637458944	5219526.033
765	0.07635409718	5217927.483
766	0.07629606343	5215121.949
767	0.07628584117	5214872.03
768	0.07623052123	5213918.604
769	0.07619995119	5213059.979
770	0.07617110672	5211329.353
771	0.0760997702	5206041.703
772	0.07603401968	5204310.67
773	0.07594366544	5201216.58
774	0.07592666629	5200717.02
775	0.07586232436	5196081.443
776	0.07582285976	5194728.44
777	0.07574073606	5189622.658
778	0.07570100832	5187114.125
779	0.07562119622	5184520.815
780	0.07552963616	5178627.167
781	0.07550779514	5178172.555
782	0.07545399076	5172101.803
783	0.07537746968	5164206.852
784	0.075382935	5158810.083
785	0.07536329354	5158227.957
786	0.07533999632	5156056.019
787	0.07530716525	5155132.765
788	0.075276363	5153651.839
789	0.07520404199	5148991.445
790	0.07513604841	5142548.11
791	0.07511532716	5141635.124
792	0.07503062916	5136033.621
793	0.07498689712	5134243.163
794	0.07482045746	5119047.994
795	0.07477587678	5117110.141
796	0.07471181524	5110133.506
797	0.07468594139	5107935.468
798	0.07467517738	5107679.393
799	0.0746547823	5106220.92
800	0.07463255619	5105154.115
801	0.07461626833	5104357.79
802	0.07455674335	5096952.566
803	0.07455047797	5096680.477
804	0.0744705033	5090699.077
805	0.0744165663	5089788.835
806	0.07441141034	5089277.923
807	0.07436800832	5087672.745
808	0.0743494141	5086954.462
809	0.07427131007	5082220.797
810	0.07426712353	5082106.602
811	0.07422854654	5079992.458
812	0.07420201469	5078823.792
813	0.07418295546	5078324.78
814	0.07413832793	5077173.897
815	0.07411456697	5074594.944
816	0.07409475021	5074396.888
817	0.07406141209	5073053.819
818	0.07398382222	5070483.102
819	0.07383974776	5059094.249
820	0.07382499733	5058752.378
821	0.07380077031	5058267.745
822	0.07376822616	5057068.324
823	0.07370499954	5052732.384
824	0.07357219639	5038819.302
825	0.07349542672	5035023.065
826	0.07346983157	5034738.251
827	0.07339846272	5033124.358
828	0.07337673037	5031874.211
829	0.07332961483	5030524.854
830	0.07329090028	5027844.503
831	0.07326986462	5027447.163
832	0.07325787287	5026649.059
833	0.07308476981	5006898.052
834	0.07303687683	5005420.16
835	0.0730163848	5003966.208
836	0.07294940706	5001373.383
837	0.07291405884	4999791.557
838	0.07285546431	4998123.511
839	0.07281097045	4996955.274
840	0.07272570506	4993408.392
841	0.07267887884	4990556.796
842	0.07260425117	4986864.64
843	0.07256559126	4985627.706
844	0.0725000339	4983065.045
845	0.07249337232	4982951.57
846	0.07243535463	4978286.824
847	0.07239589663	4976256.101
848	0.07238015028	4975310.899
849	0.07234907346	4974244.346
850	0.07229468426	4962582.859
851	0.07225736293	4961243.866
852	0.07223892575	4960809.95
853	0.07221872938	4957183.934
854	0.07207951035	4949049.389
855	0.07200919928	4935064.066
856	0.07192068677	4929485.613
857	0.07186890437	4925490.312
858	0.07183272969	4922406.497
859	0.07182157529	4921898.161
860	0.07179748749	4918857.903
861	0.07177943515	4918505.794
862	0.07173664623	4917071.312
863	0.07170662185	4914998.82
864	0.0716401186	4913056.676
865	0.071592181	4910135.272
866	0.07156028865	4906593.434
867	0.07152832783	4904787.714
868	0.07153654836	4898410.31
869	0.07150957478	4896343.259
870	0.0714724439	4894807.402
871	0.07144148262	4893530.924
872	0.0714224804	4892955.036
873	0.0713501698	4889008.061
874	0.07131712668	4885976.807
875	0.07121724008	4871471.574
876	0.07119102645	4870523.315
877	0.07115872541	4868728.509
878	0.071122537	4868076.643
879	0.07108220068	4865974.121
880	0.07100835648	4863920.974
881	0.07096039794	4862489.884
882	0.07086189096	4859290.294
883	0.07083206978	4858575.678
884	0.07070897183	4854790.751
885	0.07064775263	4853344.852
886	0.07062663701	4853021.423
887	0.07060282587	4851623.131
888	0.07056167728	4849089.16
889	0.07053587776	4848266.788
890	0.07050140662	4847370.46
891	0.07045598276	4846010.07
892	0.07042103916	4845002.169
893	0.07034369473	4837065.4
894	0.07032131205	4834523.491
895	0.07022823125	4821853.195
896	0.07020093502	4819192.116
897	0.07018363658	4818910.445
898	0.07012866766	4814439.228
899	0.07010429818	4813742.56
900	0.07007171198	4812405.264
901	0.07003865918	4804810.971
902	0.07000653292	4799922.859
903	0.06998458861	4793022.098
904	0.06996145169	4792219.884
905	0.06990246258	4785190.083
906	0.06989049693	4784822.929
907	0.06985715071	4783498.398
908	0.06981224389	4780464.552
909	0.06979586737	4779725.241
910	0.06977302818	4779099.213
911	0.06974952181	4778613.212
912	0.06971329917	4769615.924
913	0.06963069912	4760357.289
914	0.06961906051	4759670.814
915	0.06960162759	4758871.988
916	0.06957134462	4758183.359
917	0.06954482091	4757149.37
918	0.06952197399	4756347.306
919	0.06949824531	4755480.313
920	0.06945504606	4753506.449
921	0.06939166898	4750508.929
922	0.06935515528	4749296.8
923	0.0693418063	4748564.421
924	0.06930556614	4747790.247
925	0.06930134778	4747735.028
926	0.0691889074	4731130.05
927	0.06911295808	4729242.373
928	0.06909187989	4727654.229
929	0.06900965444	4720158.688
930	0.06899585924	4719844.828
931	0.06899157707	4714544.02
932	0.06893122498	4713037.228
933	0.06890305235	4711568.092
934	0.06888184278	4710548.846
935	0.06885824925	4709832.309
