iter	MAPE	MAE
214	0.104792294	7038363.451
215	0.1044448329	7007987.019
216	0.1042872409	6993236.031
217	0.1040621417	6965885.639
218	0.1035312819	6936678.278
219	0.1034020421	6928577.879
220	0.103160383	6914689.443
221	0.1029738864	6892809.85
222	0.1024737886	6842149.321
223	0.1021967898	6837043.889
224	0.1020619625	6832566.589
225	0.101829201	6816736.178
226	0.1013380528	6768772.279
227	0.1009952514	6758197.379
228	0.1008904154	6748168.345
229	0.100745542	6742701.909
230	0.1005133626	6727773.592
231	0.1002057898	6702524.099
232	0.09987683177	6690674.28
233	0.09974529394	6687771.907
234	0.09953479166	6679925.08
235	0.09947554385	6668292.35
236	0.09933547274	6662123.428
237	0.0991776591	6660307.143
238	0.09859653366	6614825.433
239	0.09842262129	6611820.033
240	0.09800452015	6585661.8
241	0.09782103952	6580171.303
242	0.09762776822	6574749.049
243	0.09741385675	6567522.979
244	0.09718692697	6556556.983
245	0.09708130805	6552628.668
246	0.09678098789	6542948.746
247	0.09648651254	6523306.573
248	0.09638441632	6519854.103
249	0.09627452688	6514475.893
250	0.09616950675	6504391.025
251	0.09595743484	6493764.657
252	0.09561624134	6477775.676
253	0.09549855779	6474630.897
254	0.09517147293	6441809.413
255	0.09497264152	6437927.728
256	0.09480964903	6424714.594
257	0.09460437071	6413377.614
258	0.09448438192	6394597.581
259	0.0941572708	6367052.776
260	0.09395052088	6350824.546
261	0.09373386538	6339229.969
262	0.09359859358	6325137.606
263	0.09350033502	6320120.574
264	0.0932364565	6311195.219
265	0.09309560302	6292877.646
266	0.09301879085	6280857.489
267	0.0929590136	6269931.804
268	0.09279402397	6259385.348
269	0.09263530578	6249621.841
270	0.09238094599	6238083.299
271	0.09225246195	6212562.936
272	0.09205734377	6205369.615
273	0.09194990574	6202582.782
274	0.09185359703	6194233.081
275	0.09171752829	6191864.791
276	0.09144296663	6172255.337
277	0.09133436171	6168284.319
278	0.09126495466	6166187.354
279	0.09107111236	6159079.265
280	0.09088866644	6147597.903
281	0.09075093566	6143385.063
282	0.09060571043	6126839.867
283	0.09025913231	6108547.835
284	0.09014035737	6106782.841
285	0.090027984	6087899.01
286	0.08991863156	6076836.29
287	0.08981508257	6070001.985
288	0.089463268	6048721.592
289	0.08930894259	6038609.272
290	0.08916379162	6031819.973
291	0.08902489323	6007102.574
292	0.08889252522	6000214.154
293	0.08869168444	5993485.808
294	0.08854924263	5986647.559
295	0.08820544913	5954441.185
296	0.08805084604	5925762.716
297	0.0879293347	5923081.059
298	0.08780277548	5914540.84
299	0.08764123347	5907747.423
300	0.08756416799	5902271.101
301	0.08742708394	5899451.77
302	0.08725739012	5894719.501
303	0.0870527138	5886468.333
304	0.08693037876	5883933.391
305	0.0867656303	5881023.151
306	0.08670107675	5875170.695
307	0.08634730778	5863916.209
308	0.08623818813	5843104.09
309	0.08607421606	5838183.299
310	0.08591520519	5834184.887
311	0.08578103455	5811511.105
312	0.08553383852	5800552.617
313	0.0853696885	5794982.546
314	0.08525493053	5789181.171
315	0.08507403567	5775247.181
316	0.08498799491	5767752.886
317	0.08487427084	5740582.71
318	0.08478317789	5734318.672
319	0.08445862595	5715794.132
320	0.08438177629	5713376.13
321	0.08410834625	5699567.041
322	0.08394209995	5692414.047
323	0.08373830757	5681158.784
324	0.08364401218	5679061.557
325	0.08352239414	5676976.215
326	0.08345497852	5676025.365
327	0.0834086471	5670093.968
328	0.0832582498	5660292.637
329	0.08315371028	5658659.517
330	0.08294686355	5655856.071
331	0.08266481713	5632451.839
