iter	Passed	Remaining
519	1300	2451
520	1303	2448
521	1305	2446
522	1308	2444
523	1311	2442
524	1314	2441
525	1317	2440
526	1320	2438
527	1322	2435
528	1325	2433
529	1328	2431
530	1330	2428
531	1333	2425
532	1335	2422
533	1337	2420
534	1340	2417
535	1342	2414
536	1344	2411
537	1346	2407
538	1348	2404
539	1350	2401
540	1353	2399
541	1355	2396
542	1358	2393
543	1360	2390
544	1362	2387
545	1364	2384
546	1367	2382
547	1370	2380
548	1372	2376
549	1374	2373
550	1376	2371
551	1379	2368
552	1381	2365
553	1383	2362
554	1385	2359
555	1388	2356
556	1390	2353
557	1392	2351
558	1395	2348
559	1397	2345
560	1399	2342
561	1402	2340
562	1404	2337
563	1406	2334
564	1408	2331
565	1411	2328
566	1413	2325
567	1415	2323
568	1418	2320
569	1420	2317
570	1422	2314
571	1425	2312
572	1427	2309
573	1429	2306
574	1431	2303
575	1434	2301
576	1436	2298
577	1438	2295
578	1441	2292
579	1443	2289
580	1445	2286
581	1448	2284
582	1450	2281
583	1452	2278
584	1454	2275
585	1457	2273
586	1459	2270
587	1462	2267
588	1464	2265
589	1466	2262
590	1469	2260
591	1472	2257
592	1474	2254
593	1476	2252
594	1478	2249
595	1481	2246
596	1483	2243
597	1486	2241
598	1488	2238
599	1490	2235
600	1492	2232
601	1495	2230
602	1498	2228
603	1500	2225
604	1502	2222
605	1505	2220
606	1507	2218
607	1510	2215
608	1512	2213
609	1515	2210
610	1517	2207
611	1519	2204
612	1522	2202
613	1524	2199
614	1526	2196
615	1528	2193
616	1530	2190
617	1533	2187
618	1535	2185
619	1537	2182
620	1539	2179
621	1542	2176
622	1544	2174
623	1547	2172
624	1549	2169
625	1552	2167
626	1554	2164
627	1557	2162
628	1559	2159
629	1562	2157
630	1564	2154
631	1566	2151
632	1568	2148
633	1570	2145
634	1573	2143
635	1576	2141
636	1578	2138
637	1580	2135
638	1583	2133
639	1586	2131
640	1588	2128
641	1590	2125
642	1593	2123
643	1595	2120
644	1598	2118
645	1600	2115
646	1603	2113
647	1605	2111
648	1608	2109
649	1610	2106
650	1612	2103
651	1614	2100
652	1617	2097
653	1619	2094
654	1621	2092
655	1624	2089
656	1626	2087
657	1628	2084
658	1631	2081
659	1633	2079
660	1635	2076
661	1637	2073
662	1640	2071
663	1642	2068
664	1644	2065
665	1647	2062
666	1649	2060
667	1651	2057
668	1654	2055
669	1657	2052
670	1659	2049
671	1661	2047
672	1664	2045
673	1667	2042
674	1669	2040
675	1671	2037
676	1673	2034
677	1676	2032
678	1678	2029
679	1681	2027
680	1683	2024
681	1685	2021
682	1687	2018
683	1689	2015
684	1692	2013
685	1694	2010
686	1697	2008
687	1700	2006
688	1702	2004
689	1705	2001
690	1707	1998
691	1709	1996
692	1711	1993
693	1714	1990
694	1716	1988
695	1718	1985
696	1721	1982
697	1723	1979
698	1725	1977
699	1728	1975
700	1730	1972
701	1732	1969
702	1734	1966
703	1737	1964
704	1739	1961
705	1741	1958
706	1743	1955
707	1746	1953
708	1749	1952
709	1752	1949
710	1754	1947
711	1756	1944
712	1758	1941
713	1760	1938
714	1763	1935
715	1765	1933
716	1768	1931
717	1770	1928
718	1772	1925
719	1774	1922
720	1777	1920
721	1779	1917
722	1781	1914
723	1783	1912
724	1786	1909
725	1788	1906
726	1790	1903
727	1793	1901
728	1795	1898
729	1797	1896
730	1800	1893
731	1802	1891
732	1804	1888
733	1806	1885
734	1809	1883
735	1811	1880
736	1814	1878
737	1816	1875
738	1818	1872
739	1820	1869
740	1822	1867
741	1825	1864
742	1827	1862
743	1829	1859
744	1832	1857
745	1834	1854
746	1836	1851
747	1839	1848
748	1841	1846
749	1843	1843
750	1846	1841
751	1848	1838
752	1850	1835
753	1853	1833
754	1855	1831
755	1858	1828
756	1860	1825
757	1862	1822
758	1864	1820
759	1866	1817
760	1869	1815
761	1871	1812
762	1873	1809
763	1876	1807
764	1878	1804
765	1880	1802
766	1882	1799
767	1885	1796
768	1887	1794
769	1890	1791
770	1892	1788
771	1894	1786
772	1897	1784
773	1899	1781
774	1901	1779
775	1904	1776
776	1906	1774
777	1909	1771
778	1911	1769
779	1914	1767
780	1916	1764
781	1918	1761
782	1921	1759
783	1923	1756
784	1925	1753
785	1928	1751
786	1930	1748
787	1932	1746
788	1934	1743
789	1937	1741
790	1939	1738
791	1941	1735
792	1944	1733
793	1946	1730
794	1948	1728
795	1951	1725
796	1953	1723
797	1955	1720
798	1957	1717
799	1960	1715
800	1962	1712
801	1964	1710
802	1967	1707
803	1969	1705
804	1971	1702
805	1974	1699
806	1976	1697
807	1978	1694
808	1980	1691
809	1983	1689
810	1985	1687
811	1987	1684
812	1989	1681
813	1992	1679
814	1994	1676
815	1997	1674
816	1999	1671
817	2001	1668
818	2003	1666
819	2005	1663
820	2008	1660
821	2010	1658
822	2012	1655
823	2014	1652
824	2016	1650
825	2018	1647
826	2020	1644
827	2023	1642
828	2025	1639
829	2027	1636
830	2030	1634
831	2033	1632
832	2035	1629
833	2037	1626
834	2039	1624
835	2042	1621
836	2044	1619
837	2046	1616
838	2048	1614
839	2051	1611
840	2053	1608
841	2055	1606
842	2057	1603
843	2059	1601
844	2062	1598
845	2064	1596
846	2066	1593
847	2069	1590
848	2071	1588
849	2074	1586
850	2076	1583
851	2078	1580
852	2080	1578
853	2083	1575
854	2085	1573
855	2088	1571
856	2091	1569
857	2093	1566
858	2096	1564
859	2098	1561
860	2100	1558
861	2102	1556
862	2105	1553
863	2107	1551
864	2109	1548
865	2111	1546
866	2114	1543
867	2116	1541
868	2118	1538
869	2121	1536
870	2123	1533
871	2125	1530
872	2128	1528
873	2130	1525
874	2132	1523
875	2134	1520
876	2137	1518
877	2139	1515
878	2142	1513
879	2144	1510
880	2146	1508
881	2148	1505
882	2151	1503
883	2153	1500
884	2155	1498
885	2157	1495
886	2160	1493
887	2162	1490
888	2165	1488
889	2167	1485
890	2169	1483
891	2172	1480
892	2174	1477
893	2176	1475
894	2179	1473
895	2181	1470
896	2183	1468
897	2186	1465
898	2188	1463
899	2191	1460
900	2193	1458
901	2196	1456
902	2198	1453
903	2201	1451
904	2203	1448
905	2205	1445
906	2207	1443
907	2210	1440
908	2212	1438
909	2214	1435
910	2216	1433
911	2219	1430
912	2221	1428
913	2223	1425
914	2226	1423
915	2229	1421
916	2231	1418
917	2233	1416
918	2236	1413
919	2238	1411
920	2241	1408
921	2243	1406
922	2245	1403
923	2247	1401
924	2250	1398
925	2252	1396
926	2255	1393
927	2257	1391
928	2259	1388
929	2261	1385
930	2263	1383
931	2265	1380
932	2268	1378
933	2271	1376
934	2273	1373
935	2276	1371
936	2278	1369
937	2281	1366
938	2283	1364
939	2286	1361
940	2288	1359
941	2290	1356
942	2292	1354
943	2294	1351
944	2297	1349
945	2300	1346
946	2302	1344
947	2305	1342
948	2307	1339
949	2310	1337
950	2312	1334
951	2314	1332
952	2316	1329
953	2319	1327
954	2321	1324
955	2323	1322
956	2325	1319
957	2328	1317
958	2330	1314
959	2332	1312
960	2335	1309
961	2337	1307
962	2339	1304
963	2341	1301
964	2343	1299
965	2346	1296
966	2348	1294
967	2350	1291
968	2353	1289
969	2355	1287
970	2357	1284
971	2360	1282
972	2362	1279
973	2364	1277
974	2367	1274
975	2369	1272
976	2371	1269
977	2374	1267
978	2376	1264
979	2378	1262
980	2381	1259
981	2383	1257
982	2385	1254
983	2388	1252
984	2390	1249
985	2393	1247
986	2395	1245
987	2398	1242
988	2400	1240
989	2402	1237
990	2405	1235
991	2407	1233
992	2409	1230
993	2412	1227
994	2415	1225
995	2417	1223
996	2419	1220
997	2421	1218
998	2423	1215
999	2426	1213
1000	2428	1210
1001	2430	1208
1002	2433	1205
1003	2435	1203
1004	2437	1200
1005	2439	1198
1006	2441	1195
1007	2444	1193
1008	2446	1190
1009	2448	1188
1010	2451	1185
1011	2454	1183
1012	2456	1180
1013	2458	1178
1014	2460	1175
1015	2463	1173
1016	2465	1171
1017	2467	1168
1018	2469	1165
1019	2472	1163
1020	2474	1161
1021	2477	1158
1022	2480	1156
1023	2482	1153
1024	2484	1151
1025	2487	1149
1026	2490	1146
1027	2492	1144
1028	2495	1142
1029	2497	1139
1030	2499	1136
1031	2502	1134
1032	2504	1132
1033	2506	1129
1034	2508	1127
1035	2512	1125
1036	2514	1122
1037	2517	1120
1038	2519	1117
1039	2521	1115
1040	2523	1112
1041	2526	1110
1042	2528	1108
1043	2530	1105
1044	2533	1102
1045	2535	1100
1046	2537	1097
1047	2539	1095
1048	2542	1092
1049	2544	1090
1050	2546	1087
1051	2549	1085
1052	2551	1083
1053	2553	1080
1054	2556	1078
1055	2558	1075
1056	2560	1073
1057	2563	1070
1058	2565	1068
1059	2567	1065
1060	2570	1063
1061	2572	1060
1062	2574	1058
1063	2576	1055
1064	2579	1053
1065	2581	1050
1066	2583	1048
1067	2585	1045
1068	2588	1043
1069	2590	1041
1070	2593	1038
1071	2595	1036
1072	2598	1033
1073	2600	1031
1074	2603	1029
1075	2605	1026
1076	2608	1024
1077	2610	1021
1078	2612	1019
1079	2615	1016
1080	2617	1014
1081	2619	1011
1082	2621	1009
1083	2624	1007
1084	2626	1004
1085	2628	1002
1086	2631	999
1087	2633	997
1088	2635	994
1089	2637	992
1090	2641	990
1091	2643	987
1092	2645	985
1093	2648	982
1094	2650	980
1095	2652	977
1096	2655	975
1097	2657	972
1098	2660	970
1099	2662	968
1100	2665	965
1101	2667	963
1102	2669	960
1103	2672	958
1104	2674	956
1105	2676	953
1106	2679	951
1107	2682	948
1108	2684	946
1109	2686	943
1110	2688	941
1111	2690	938
1112	2693	936
1113	2696	934
1114	2698	931
1115	2700	929
1116	2702	926
1117	2705	924
1118	2707	921
1119	2709	919
1120	2712	916
1121	2714	914
1122	2716	911
1123	2718	909
1124	2721	907
1125	2723	904
1126	2725	902
1127	2727	899
1128	2730	897
1129	2732	894
1130	2734	892
1131	2737	889
1132	2739	887
1133	2741	884
1134	2744	882
1135	2747	880
1136	2749	877
1137	2752	875
1138	2754	873
1139	2756	870
1140	2759	868
1141	2761	865
1142	2763	863
1143	2765	860
1144	2768	858
1145	2770	855
1146	2773	853
1147	2776	851
1148	2779	849
1149	2782	846
1150	2785	844
1151	2788	842
1152	2791	840
1153	2794	837
1154	2796	835
1155	2799	832
1156	2801	830
1157	2804	828
1158	2806	825
1159	2808	823
1160	2811	820
1161	2813	818
1162	2816	816
1163	2818	813
1164	2820	811
1165	2823	808
1166	2825	806
1167	2827	803
1168	2830	801
1169	2833	799
1170	2835	796
1171	2837	794
1172	2840	791
1173	2842	789
1174	2845	786
1175	2847	784
1176	2849	782
1177	2852	779
1178	2854	777
1179	2857	774
1180	2860	772
1181	2862	770
1182	2865	767
1183	2867	765
1184	2870	763
1185	2872	760
1186	2874	758
1187	2877	755
1188	2880	753
1189	2882	750
1190	2884	748
1191	2886	745
1192	2889	743
1193	2891	741
1194	2894	738
1195	2896	736
1196	2898	733
1197	2900	731
1198	2903	728
1199	2906	726
1200	2909	724
1201	2912	721
1202	2914	719
1203	2916	717
1204	2920	714
1205	2922	712
1206	2926	710
1207	2929	708
1208	2931	705
1209	2934	703
1210	2937	701
1211	2940	698
1212	2943	696
1213	2946	694
1214	2948	691
1215	2951	689
1216	2954	686
1217	2957	684
1218	2959	682
1219	2962	679
1220	2964	677
1221	2967	674
1222	2969	672
1223	2971	670
1224	2974	667
1225	2976	665
1226	2979	662
1227	2982	660
1228	2984	658
1229	2986	655
1230	2989	653
1231	2992	650
1232	2994	648
1233	2997	646
1234	3000	643
1235	3003	641
1236	3006	639
1237	3008	636
1238	3011	634
1239	3015	632
1240	3018	629
1241	3021	627
1242	3023	625
1243	3026	622
1244	3030	620
1245	3034	618
1246	3037	616
1247	3040	614
1248	3043	611
1249	3047	609
1250	3050	607
1251	3053	604
1252	3056	602
1253	3058	600
1254	3061	597
1255	3063	595
1256	3066	592
1257	3069	590
1258	3071	588
1259	3074	585
1260	3076	583
1261	3079	580
1262	3081	578
1263	3083	575
1264	3086	573
1265	3090	571
1266	3093	568
1267	3096	566
1268	3100	564
1269	3105	562
1270	3109	560
1271	3113	558
1272	3117	555
1273	3120	553
1274	3124	551
1275	3127	549
1276	3129	546
1277	3132	544
1278	3134	541
1279	3136	539
1280	3138	536
1281	3141	534
1282	3144	531
1283	3146	529
1284	3148	526
1285	3151	524
1286	3153	521
1287	3155	519
1288	3158	516
1289	3160	514
1290	3163	512
1291	3165	509
1292	3167	507
1293	3169	504
1294	3172	502
1295	3174	499
1296	3176	497
1297	3179	494
1298	3181	492
1299	3183	489
1300	3185	487
1301	3188	484
1302	3191	482
1303	3193	479
1304	3195	477
1305	3197	474
1306	3199	472
1307	3202	470
1308	3204	467
1309	3206	465
1310	3209	462
1311	3211	460
1312	3214	457
1313	3216	455
1314	3218	452
1315	3221	450
1316	3223	447
1317	3225	445
1318	3227	442
1319	3230	440
1320	3232	438
1321	3236	435
1322	3239	433
1323	3241	430
1324	3243	428
1325	3245	425
1326	3248	423
1327	3250	421
1328	3253	418
1329	3255	416
1330	3257	413
1331	3260	411
1332	3263	408
1333	3265	406
1334	3267	403
1335	3270	401
1336	3272	398
1337	3274	396
1338	3277	394
1339	3279	391
1340	3282	389
1341	3285	386
1342	3287	384
1343	3290	381
1344	3294	379
1345	3296	377
1346	3299	374
1347	3301	372
1348	3304	369
1349	3307	367
1350	3310	365
1351	3312	362
1352	3315	360
1353	3317	357
1354	3319	355
1355	3321	352
1356	3324	350
1357	3326	347
1358	3328	345
1359	3331	342
1360	3333	340
1361	3335	337
1362	3338	335
1363	3340	333
1364	3343	330
1365	3345	328
1366	3347	325
1367	3349	323
1368	3352	320
1369	3354	318
1370	3357	315
1371	3359	313
1372	3362	311
1373	3364	308
1374	3366	306
1375	3369	303
1376	3371	301
1377	3373	298
1378	3375	296
1379	3378	293
1380	3380	291
1381	3383	288
1382	3385	286
1383	3387	283
1384	3389	281
1385	3392	279
1386	3394	276
1387	3397	274
1388	3399	271
1389	3401	269
1390	3403	266
1391	3406	264
1392	3408	261
1393	3411	259
1394	3413	256
1395	3415	254
1396	3417	251
1397	3419	249
1398	3422	247
1399	3424	244
1400	3426	242
1401	3428	239
1402	3430	237
1403	3433	234
1404	3435	232
1405	3438	229
1406	3440	227
1407	3443	224
1408	3445	222
1409	3447	220
1410	3449	217
1411	3452	215
1412	3454	212
1413	3456	210
1414	3458	207
1415	3460	205
1416	3463	202
1417	3465	200
1418	3467	197
1419	3470	195
1420	3472	193
1421	3474	190
1422	3476	188
1423	3479	185
1424	3481	183
1425	3483	180
1426	3486	178
1427	3488	175
1428	3490	173
1429	3493	171
1430	3496	168
1431	3499	166
1432	3502	163
1433	3504	161
1434	3507	158
1435	3509	156
1436	3511	153
1437	3513	151
1438	3516	149
1439	3519	146
1440	3521	144
1441	3523	141
1442	3526	139
1443	3528	136
1444	3531	134
1445	3533	131
1446	3536	129
1447	3538	127
1448	3540	124
1449	3542	122
1450	3544	119
1451	3548	117
1452	3550	114
1453	3552	112
1454	3554	109
1455	3557	107
1456	3559	105
1457	3561	102
1458	3563	100
1459	3566	97
1460	3568	95
1461	3570	92
1462	3572	90
1463	3575	87
1464	3577	85
1465	3580	83
1466	3582	80
1467	3584	78
1468	3586	75
1469	3589	73
1470	3591	70
1471	3593	68
1472	3595	65
1473	3598	63
1474	3600	61
1475	3602	58
1476	3605	56
1477	3607	53
1478	3609	51
1479	3612	48
1480	3614	46
1481	3616	43
1482	3619	41
1483	3622	39
1484	3624	36
1485	3625	34
1486	3628	31
1487	3630	29
1488	3632	26
1489	3635	24
1490	3637	21
1491	3639	19
1492	3641	17
1493	3644	14
1494	3647	12
1495	3649	9
1496	3652	7
1497	3654	4
1498	3657	2
1499	3659	0
