iter	MAPE	MAE
0	0.9570764514	44265271.83
1	0.9270249198	43381486.1
2	0.8944147134	42396360.78
3	0.8634298474	41492331.24
4	0.8366719744	40547944.63
5	0.8048051422	39510640.63
6	0.7782246724	38692229.59
7	0.7583526127	37744034.4
8	0.7322275699	36899519.79
9	0.7130607866	36237172.2
10	0.6932574334	35290116.35
11	0.671624801	34443732.4
12	0.6548035932	33925951.48
13	0.6358483289	33186762.49
14	0.6148506324	32417307.17
15	0.5988976977	31889084.99
16	0.5830525234	31260128.14
17	0.571843647	30578581.95
18	0.5556414599	29997410.11
19	0.5389156349	29515612.5
20	0.522613451	28922714.74
21	0.5048021376	28159565.95
22	0.4888976966	27550457.86
23	0.4742819509	27053499.1
24	0.4628325306	26498613.07
25	0.4484191423	25958519.99
26	0.4382057729	25473715.88
27	0.4252892395	25046543.53
28	0.4122572387	24635041.47
29	0.3990675213	24152016.28
30	0.3885972309	23878848.59
31	0.3784835304	23448276.39
32	0.3676819896	23035712.1
33	0.3609048306	22678147.72
34	0.350581351	22246681.82
35	0.341391782	21843090.56
36	0.3388365437	21658392.32
37	0.3293908819	21100205.46
38	0.3217732801	20795888.18
39	0.3137646602	20495589.78
40	0.3057180093	20180958.9
41	0.2996310727	19946923.79
42	0.2946110905	19598516.62
43	0.2877258259	19287196.53
44	0.2824449768	19106088.75
45	0.275578638	18729749.16
46	0.2713421365	18538522.39
47	0.2672950208	18355495.14
48	0.2602196705	17935912.03
49	0.2545288598	17637542.48
50	0.2496837561	17372290.78
51	0.2445960109	17036347.25
52	0.2437038861	16877632.61
53	0.2391987313	16670236.78
54	0.233980658	16308123.68
55	0.2295698718	16115904.05
56	0.2249747433	15833123.18
57	0.2210610381	15606963.29
58	0.2164324806	15268346.48
59	0.2126467279	15126499.9
60	0.2091648969	14803794.65
61	0.2064636822	14608829.86
62	0.2028207525	14444787.61
63	0.1994412928	14290152.58
64	0.1964488599	14115102.15
65	0.1946343155	14025795.68
66	0.1930959465	13915582.91
67	0.1894486023	13646844.27
68	0.1870607344	13485234.53
69	0.1835888524	13242297.69
70	0.1801744992	13026895.51
71	0.1777865003	12872875.77
72	0.1747366283	12628864.22
73	0.1725372246	12470411.1
74	0.1698133905	12271482.38
75	0.1674339874	12112339.62
76	0.1657787262	12034759.96
77	0.1639902743	11946518.35
78	0.1612073045	11766582.46
79	0.1601332048	11716004.55
80	0.1580640363	11538168.22
81	0.1556381508	11401103.52
82	0.154379906	11305426.89
83	0.1521809146	11114335.67
84	0.1504140236	11038945.89
85	0.1481248948	10842025.57
86	0.1461891711	10646901.27
87	0.1445181696	10506224.77
88	0.1432729417	10406953.98
89	0.1422671487	10372754.83
90	0.1408107003	10285265.16
91	0.1389975561	10148208.97
92	0.1378597595	10103399.29
93	0.1370137853	10073350.44
94	0.1360108256	9996974.723
95	0.1342657742	9839082.871
96	0.1323156865	9719729.125
97	0.1311273245	9639589.985
98	0.1291612114	9522467.505
99	0.1280903857	9437423.928
100	0.1265853879	9329495.692
101	0.1254856971	9254258.72
102	0.1234131511	9149765.191
103	0.121730872	9033817.527
104	0.1208472802	8974563.141
105	0.1199397766	8906084.671
106	0.1192653405	8877628.028
107	0.1194753718	8808503.111
108	0.1182039468	8692369.539
109	0.1175637182	8658463.566
110	0.1165620113	8628882.781
111	0.1144980852	8529269.461
112	0.1133730597	8430375.694
113	0.1124949839	8393626.084
114	0.1109006357	8307477.468
115	0.110232015	8237991.014
116	0.1090650566	8139326.52
117	0.1080563053	8016315.248
118	0.1077791757	8005639.333
119	0.1069753453	7934671.676
120	0.1057285356	7895314.321
121	0.1045841054	7801532.427
122	0.1039076186	7750969.266
123	0.1031506229	7674753.912
124	0.1025453893	7653718.427
125	0.1013377016	7547546.52
126	0.1005132218	7431704.689
127	0.09954246384	7365871.449
128	0.09920977751	7344718.962
129	0.09780155469	7264539.339
130	0.0973956155	7200856.086
131	0.09626914029	7111292.117
132	0.09499136858	6980881.308
133	0.0939561624	6888223.901
134	0.09340311708	6853360.539
135	0.09275111841	6820103.726
136	0.09189209375	6729406.977
137	0.09067238647	6632645.385
138	0.09027864088	6603024.214
139	0.0897619683	6552651.704
140	0.08917647681	6493910.133
141	0.08877348804	6484612.03
142	0.08809411881	6409406.661
143	0.08728849262	6297747.561
144	0.08665302257	6239688.661
145	0.08628812004	6230909.716
146	0.08559500873	6161621.352
147	0.08511356879	6116650.15
148	0.08447491367	6068196.265
149	0.08323812405	5992221.195
150	0.08232952227	5907912.109
151	0.08230495397	5892645.812
152	0.08153459463	5806985.157
153	0.08108189659	5793012.838
154	0.08048930766	5736679.788
155	0.07995149075	5681500.862
156	0.07871674838	5593032.317
157	0.07827276907	5543853.331
158	0.07754440552	5491410.481
159	0.07694399549	5419446.94
160	0.07672934883	5354684.906
161	0.07647786696	5305135.648
162	0.07596235305	5237218.086
163	0.07551054092	5167540.611
164	0.07504897157	5117287.761
165	0.07470550276	5099589.925
166	0.07411106384	5054402.951
167	0.07350071674	5021382.525
168	0.07321682281	4974473.877
169	0.07240370528	4917667.795
170	0.07187627916	4859779.44
171	0.07114614401	4796077.927
172	0.07079908796	4741683.513
173	0.07026386186	4722193.085
174	0.06944995642	4656134.873
175	0.06898459229	4607253.614
176	0.06864070872	4593657.575
177	0.0680812309	4550520.801
178	0.0677618957	4524768.121
179	0.06736402132	4482041.386
180	0.06709698927	4463547.506
181	0.06694908078	4433341.287
182	0.0664344279	4389460.993
183	0.06601776694	4378100.154
184	0.06558063517	4363799.795
185	0.06520613209	4354031.888
186	0.06457047076	4334561.833
187	0.06404766791	4323606.787
188	0.06333413094	4276133.026
189	0.06299775154	4266837.08
190	0.06248674742	4223173.248
191	0.06201811183	4197443.581
192	0.06154952922	4181629.805
193	0.06114994688	4165610.429
194	0.06080501398	4130430.263
195	0.06057066073	4124774.268
196	0.06017113537	4092160.221
197	0.0598122731	4057964.988
198	0.05939951794	4038803.834
199	0.05892318696	4016335.934
200	0.05871385928	4008304.953
201	0.05836605468	3986522.045
202	0.05797781658	3959097.797
203	0.0576001958	3916272.157
204	0.05719994756	3885005.794
205	0.05667222996	3843204.977
206	0.05646531679	3811366.981
207	0.05618778811	3799477.11
208	0.05571415624	3765099.294
209	0.05517501012	3730105.54
210	0.05453157745	3679034.538
211	0.05397851999	3640749.448
212	0.05356188986	3620591.97
213	0.05326236162	3590832.284
214	0.05286841571	3572293.67
215	0.05261725621	3561702.088
216	0.0520161884	3508494.505
217	0.05168646317	3500078.205
218	0.05149453182	3488357.273
219	0.05076735707	3440458.153
220	0.05042835455	3404498.052
221	0.04990764577	3382644.229
222	0.04964523625	3357969.13
223	0.04946270496	3325300.356
224	0.04925320804	3310600.337
225	0.04907582002	3297845.902
226	0.0484965462	3244928.58
227	0.04818993081	3222507.075
228	0.04797212477	3192498.529
229	0.04762097292	3162919.822
230	0.04702216002	3143320.181
231	0.04674660512	3138267.321
232	0.04645167044	3118554.117
233	0.04620133801	3113604.694
234	0.04574016245	3065402.187
235	0.04536384401	3047161.386
236	0.0447752493	3000006.276
237	0.04431097639	2977495.538
238	0.04415021255	2967624.99
239	0.04387939195	2938936.206
240	0.0436346688	2912916.618
241	0.04337575166	2891666.805
242	0.04312988958	2883669.189
243	0.04284310603	2864270.603
244	0.0426086654	2859663.503
245	0.04212625922	2814634.25
246	0.04190336228	2794958.976
247	0.04168132195	2787983.584
248	0.04131606188	2748741.286
249	0.04121083026	2746978.689
250	0.04102499207	2743326.947
251	0.04071203637	2737429.175
252	0.04048233073	2732515.801
253	0.04027016478	2724593.748
254	0.03996768831	2688451.979
255	0.03980744877	2670616.37
256	0.03950747187	2651784.647
257	0.03904611997	2619139.126
258	0.03875492939	2612560.139
259	0.03830059449	2586643.338
260	0.03811863217	2572569.81
261	0.03794015219	2562748.293
262	0.03754520578	2539713.057
263	0.03726097798	2514424.029
264	0.03693224255	2504904.531
265	0.03674852087	2499751.508
266	0.03656333312	2487095.437
267	0.03629921035	2480161.446
268	0.0360677247	2465841.979
269	0.03587950196	2461703.228
270	0.03581986359	2452796.902
271	0.03559199678	2444271.651
272	0.035331654	2430207.244
273	0.03500807986	2420735.322
274	0.034639901	2401905.569
275	0.03445491342	2389528.493
276	0.03424080241	2379278.531
277	0.03386934506	2348602.624
278	0.03362447804	2334978.497
279	0.03346764906	2331708.256
280	0.03316262436	2319603.213
281	0.03303724862	2316566.641
282	0.03273249718	2301382.1
283	0.03259237032	2295244.118
284	0.03239502832	2288532.132
285	0.03214101153	2253404.045
286	0.03190757976	2242734.97
287	0.03162913121	2226002.883
288	0.03145612086	2221558.235
289	0.0312619395	2215479.142
290	0.03113168017	2211692.471
291	0.03093949755	2204811.963
292	0.03071911652	2190400.715
293	0.03058719347	2185697.238
294	0.0303453368	2168923.52
295	0.03024441637	2163091.815
296	0.03003567881	2155113.694
297	0.02997654394	2148268.228
298	0.02970390836	2121754.355
299	0.02948986408	2107329.414
300	0.02935003737	2099720.987
301	0.02926759174	2093057.439
302	0.02893380439	2075438.28
303	0.02868221906	2060988.362
304	0.02850186282	2050052.855
305	0.02839583432	2046872.709
306	0.02824926474	2042874.685
307	0.02809381036	2035928.545
308	0.02804631849	2020273.517
309	0.02787154906	2009686.141
310	0.02775592319	2007390.765
311	0.02767414686	2006510.091
312	0.02752747642	1989006.546
313	0.0273960016	1977261.426
314	0.02730706412	1971555.598
315	0.02713431318	1947143.476
316	0.02703220567	1941372.056
317	0.02693347158	1939132.075
318	0.02682059881	1932904.41
319	0.02671256052	1930406.173
320	0.02663019087	1927371.896
321	0.0265514932	1918596.871
322	0.02642134421	1911730.053
323	0.02629574398	1904796.553
324	0.02622640141	1902181.198
