iter	Passed	Remaining
494	1090	2213
495	1091	2210
496	1093	2206
497	1095	2204
498	1097	2201
499	1099	2199
500	1101	2197
501	1104	2195
502	1106	2193
503	1109	2191
504	1111	2189
505	1112	2186
506	1114	2183
507	1116	2179
508	1118	2177
509	1120	2175
510	1122	2171
511	1123	2168
512	1126	2166
513	1128	2164
514	1130	2161
515	1132	2159
516	1134	2156
517	1136	2154
518	1138	2152
519	1140	2149
520	1142	2147
521	1145	2146
522	1147	2143
523	1149	2140
524	1151	2137
525	1153	2135
526	1155	2132
527	1156	2129
528	1159	2127
529	1161	2125
530	1163	2122
531	1164	2119
532	1167	2117
533	1168	2114
534	1170	2111
535	1172	2108
536	1174	2106
537	1176	2103
538	1178	2101
539	1180	2098
540	1182	2096
541	1184	2093
542	1186	2091
543	1188	2089
544	1191	2087
545	1193	2085
546	1195	2082
547	1197	2079
548	1199	2077
549	1201	2074
550	1203	2071
551	1205	2069
552	1207	2067
553	1209	2065
554	1211	2063
555	1214	2061
556	1216	2059
557	1218	2057
558	1220	2054
559	1222	2052
560	1225	2050
561	1227	2047
562	1229	2047
563	1232	2045
564	1234	2042
565	1236	2039
566	1237	2036
567	1239	2034
568	1242	2032
569	1244	2030
570	1246	2028
571	1248	2025
572	1250	2023
573	1252	2020
574	1255	2019
575	1256	2016
576	1258	2013
577	1260	2010
578	1262	2008
579	1264	2005
580	1266	2002
581	1268	2000
582	1270	1998
583	1272	1996
584	1274	1993
585	1276	1990
586	1278	1988
587	1280	1985
588	1282	1983
589	1284	1980
590	1286	1978
591	1287	1975
592	1289	1972
593	1291	1969
594	1293	1967
595	1295	1965
596	1297	1962
597	1299	1959
598	1301	1957
599	1303	1955
600	1305	1952
601	1307	1950
602	1310	1948
603	1312	1946
604	1314	1943
605	1315	1941
606	1317	1938
607	1319	1936
608	1321	1933
609	1323	1931
610	1325	1928
611	1328	1926
612	1330	1924
613	1331	1921
614	1333	1919
615	1336	1917
616	1338	1915
617	1340	1913
618	1342	1911
619	1344	1908
620	1346	1906
621	1349	1905
622	1351	1902
623	1353	1900
624	1356	1898
625	1359	1897
626	1362	1896
627	1365	1895
628	1368	1894
629	1371	1893
630	1373	1891
631	1376	1890
632	1378	1888
633	1380	1885
634	1383	1883
635	1385	1882
636	1387	1880
637	1390	1878
638	1392	1876
639	1394	1874
640	1397	1872
641	1399	1870
642	1401	1867
643	1402	1864
644	1404	1862
645	1406	1859
646	1408	1857
647	1410	1855
648	1412	1852
649	1414	1850
650	1416	1847
651	1419	1845
652	1421	1843
653	1423	1841
654	1426	1839
655	1428	1837
656	1430	1835
657	1432	1833
658	1434	1830
659	1436	1827
660	1438	1825
661	1440	1823
662	1442	1821
663	1444	1818
664	1446	1816
665	1448	1814
666	1450	1812
667	1452	1809
668	1454	1807
669	1456	1804
670	1458	1801
671	1460	1799
672	1462	1797
673	1464	1794
674	1466	1791
675	1468	1789
676	1469	1786
677	1471	1784
678	1474	1782
679	1476	1780
680	1479	1778
681	1481	1776
682	1483	1774
683	1486	1773
684	1488	1770
685	1490	1768
686	1492	1766
687	1495	1765
688	1497	1762
689	1499	1760
690	1502	1758
691	1504	1756
692	1506	1754
693	1508	1751
694	1510	1749
695	1512	1746
696	1514	1744
697	1515	1741
698	1518	1739
699	1520	1737
700	1521	1734
701	1523	1731
702	1525	1729
703	1527	1726
704	1529	1724
705	1530	1721
706	1532	1719
707	1535	1717
708	1537	1715
709	1538	1712
710	1540	1709
711	1542	1707
712	1544	1704
713	1546	1702
714	1548	1699
715	1550	1697
716	1552	1695
717	1554	1693
718	1557	1691
719	1559	1689
720	1561	1687
721	1563	1685
722	1566	1683
723	1568	1680
724	1570	1678
725	1572	1676
726	1573	1673
727	1575	1670
728	1577	1668
729	1579	1666
730	1582	1664
731	1584	1662
732	1585	1659
733	1587	1657
734	1590	1655
735	1592	1653
736	1594	1651
737	1596	1648
738	1598	1646
739	1600	1644
740	1602	1641
741	1604	1639
742	1606	1636
743	1608	1634
744	1611	1632
745	1613	1630
746	1615	1628
747	1618	1626
748	1619	1624
749	1622	1622
750	1623	1619
751	1625	1616
752	1627	1614
753	1629	1612
754	1631	1610
755	1633	1607
756	1635	1605
757	1637	1603
758	1639	1600
759	1641	1598
760	1643	1595
761	1645	1593
762	1647	1590
763	1649	1588
764	1651	1586
765	1654	1584
766	1656	1582
767	1658	1580
768	1660	1578
769	1663	1576
770	1665	1574
771	1667	1572
772	1669	1569
773	1670	1567
774	1672	1564
775	1674	1562
776	1676	1560
777	1678	1558
778	1680	1555
779	1682	1553
780	1685	1551
781	1688	1550
782	1690	1547
783	1692	1545
784	1694	1543
785	1696	1540
786	1698	1538
787	1700	1536
788	1702	1533
789	1703	1531
790	1705	1529
791	1707	1526
792	1709	1524
793	1711	1522
794	1714	1520
795	1716	1518
796	1719	1516
797	1721	1514
798	1723	1511
799	1725	1509
800	1727	1507
801	1729	1505
802	1731	1502
803	1733	1500
804	1735	1498
805	1737	1496
806	1739	1493
807	1742	1492
808	1744	1489
809	1745	1487
810	1747	1484
811	1750	1483
812	1752	1480
813	1754	1478
814	1756	1476
815	1758	1473
816	1760	1472
817	1763	1470
818	1765	1467
819	1767	1465
820	1770	1464
821	1772	1462
822	1774	1459
823	1776	1457
824	1778	1454
825	1780	1452
826	1782	1450
827	1784	1448
828	1786	1445
829	1787	1443
830	1790	1441
831	1791	1438
832	1793	1436
833	1795	1433
834	1797	1431
835	1799	1429
836	1801	1427
837	1803	1424
838	1805	1422
839	1807	1420
840	1810	1418
841	1812	1416
842	1814	1414
843	1816	1411
844	1818	1409
845	1821	1408
846	1824	1406
847	1826	1404
848	1829	1402
849	1832	1401
850	1835	1399
851	1837	1397
852	1839	1395
853	1842	1393
854	1844	1391
855	1847	1390
856	1850	1388
857	1853	1386
858	1854	1384
859	1856	1381
860	1858	1379
861	1859	1376
862	1862	1374
863	1864	1372
864	1866	1369
865	1867	1367
866	1870	1365
867	1871	1362
868	1874	1360
869	1876	1359
870	1879	1357
871	1881	1355
872	1883	1352
873	1886	1351
874	1888	1349
875	1891	1347
876	1893	1345
877	1896	1343
878	1898	1341
879	1901	1339
880	1903	1337
881	1905	1335
882	1908	1333
883	1910	1331
884	1912	1329
885	1914	1326
886	1916	1324
887	1919	1322
888	1921	1320
889	1923	1318
890	1925	1315
891	1927	1313
892	1929	1311
893	1931	1309
894	1933	1307
895	1935	1305
896	1938	1302
897	1939	1300
898	1941	1298
899	1943	1295
900	1945	1293
901	1947	1291
902	1950	1289
903	1951	1286
904	1953	1284
905	1957	1283
906	1960	1281
907	1962	1279
908	1965	1277
909	1967	1275
910	1970	1273
911	1972	1271
912	1974	1269
913	1976	1267
914	1978	1264
915	1980	1262
916	1982	1260
917	1984	1258
918	1986	1255
919	1988	1253
920	1989	1251
921	1992	1249
922	1994	1246
923	1996	1244
924	1998	1242
925	2001	1240
926	2002	1237
927	2004	1235
928	2006	1233
929	2008	1231
930	2010	1228
931	2012	1226
932	2015	1224
933	2017	1222
934	2020	1220
935	2022	1218
936	2025	1216
937	2028	1215
938	2031	1213
939	2033	1211
940	2036	1209
941	2039	1208
942	2042	1206
943	2044	1204
944	2047	1202
945	2049	1200
946	2051	1198
947	2054	1196
948	2056	1193
949	2058	1191
950	2060	1189
951	2063	1187
952	2064	1185
953	2066	1182
954	2068	1180
955	2070	1178
956	2072	1176
957	2074	1173
958	2076	1171
959	2078	1169
960	2080	1167
961	2082	1164
962	2085	1162
963	2087	1160
964	2089	1158
965	2091	1156
966	2093	1153
967	2095	1151
968	2097	1149
969	2100	1147
970	2102	1145
971	2104	1143
972	2106	1141
973	2109	1139
974	2111	1136
975	2113	1134
976	2116	1132
977	2118	1130
978	2119	1128
979	2121	1125
980	2124	1123
981	2126	1121
982	2127	1119
983	2129	1116
984	2131	1114
985	2133	1112
986	2135	1110
987	2137	1107
988	2140	1105
989	2141	1103
990	2143	1101
991	2145	1098
992	2147	1096
993	2149	1094
994	2151	1091
995	2153	1089
996	2155	1087
997	2157	1084
998	2159	1082
999	2160	1080
1000	2163	1078
1001	2165	1076
1002	2167	1074
1003	2170	1072
1004	2172	1070
1005	2174	1067
1006	2176	1065
1007	2179	1063
1008	2181	1061
1009	2182	1059
1010	2184	1056
1011	2187	1054
1012	2189	1052
1013	2191	1050
1014	2192	1047
1015	2194	1045
1016	2196	1043
1017	2198	1041
1018	2200	1038
1019	2203	1036
1020	2205	1034
1021	2206	1032
1022	2209	1030
1023	2211	1028
1024	2213	1025
1025	2215	1023
1026	2217	1021
1027	2220	1019
1028	2222	1017
1029	2224	1014
1030	2226	1012
1031	2228	1010
1032	2229	1008
1033	2231	1005
1034	2235	1004
1035	2237	1002
1036	2240	1000
1037	2242	997
1038	2244	995
1039	2246	993
1040	2248	991
1041	2250	989
1042	2252	987
1043	2254	984
1044	2256	982
1045	2258	980
1046	2260	978
1047	2262	976
1048	2264	973
1049	2267	971
1050	2268	969
1051	2270	967
1052	2272	964
1053	2274	962
1054	2277	960
1055	2279	958
1056	2281	956
1057	2283	954
1058	2285	951
1059	2287	949
1060	2289	947
1061	2291	945
1062	2293	942
1063	2295	940
1064	2296	938
1065	2298	935
1066	2301	933
1067	2303	931
1068	2305	929
1069	2307	927
1070	2309	925
1071	2311	922
1072	2313	920
1073	2315	918
1074	2317	916
1075	2319	913
1076	2320	911
1077	2323	909
1078	2325	907
1079	2327	905
1080	2330	903
1081	2332	901
1082	2334	898
1083	2336	896
1084	2339	894
1085	2341	892
1086	2343	890
1087	2345	888
1088	2347	885
1089	2349	883
1090	2351	881
1091	2353	879
1092	2356	877
1093	2357	874
1094	2359	872
1095	2362	870
1096	2364	868
1097	2366	866
1098	2368	864
1099	2370	861
1100	2372	859
1101	2374	857
1102	2375	855
1103	2377	852
1104	2379	850
1105	2381	848
1106	2383	846
1107	2385	844
1108	2387	841
1109	2389	839
1110	2391	837
1111	2393	835
1112	2395	832
1113	2397	830
1114	2399	828
1115	2401	826
1116	2403	824
1117	2406	822
1118	2408	819
1119	2410	817
1120	2412	815
1121	2414	813
1122	2416	811
1123	2418	809
1124	2420	806
1125	2422	804
1126	2424	802
1127	2425	799
1128	2427	797
1129	2429	795
1130	2432	793
1131	2434	791
1132	2436	789
1133	2438	787
1134	2440	784
1135	2443	782
1136	2445	780
1137	2447	778
1138	2449	776
1139	2451	774
1140	2453	772
1141	2456	769
1142	2457	767
1143	2460	765
1144	2461	763
1145	2463	761
1146	2465	758
1147	2468	756
1148	2470	754
1149	2472	752
1150	2474	750
1151	2476	748
1152	2478	745
1153	2480	743
1154	2482	741
1155	2484	739
1156	2486	737
1157	2488	734
1158	2490	732
1159	2493	730
1160	2495	728
1161	2497	726
1162	2499	724
1163	2501	721
1164	2503	719
1165	2506	718
1166	2508	715
1167	2510	713
1168	2512	711
1169	2513	709
1170	2516	706
1171	2517	704
1172	2519	702
1173	2521	700
1174	2523	697
1175	2525	695
1176	2527	693
1177	2529	691
1178	2531	689
1179	2533	686
1180	2534	684
1181	2536	682
1182	2539	680
1183	2541	678
1184	2543	676
1185	2546	674
1186	2548	671
1187	2550	669
1188	2552	667
1189	2554	665
1190	2556	663
1191	2558	661
1192	2560	658
1193	2562	656
1194	2564	654
1195	2566	652
1196	2568	650
1197	2570	647
1198	2572	645
1199	2574	643
1200	2576	641
1201	2578	639
1202	2580	637
1203	2582	635
1204	2585	632
1205	2587	630
1206	2589	628
1207	2591	626
1208	2593	624
1209	2595	622
1210	2597	619
1211	2599	617
1212	2601	615
1213	2604	613
1214	2605	611
1215	2607	609
1216	2609	606
1217	2612	604
1218	2613	602
1219	2615	600
1220	2617	598
1221	2619	595
1222	2621	593
1223	2624	591
1224	2626	589
1225	2629	587
1226	2631	585
1227	2633	583
1228	2635	581
1229	2638	579
1230	2640	577
1231	2642	574
1232	2645	572
1233	2646	570
1234	2648	568
1235	2650	566
1236	2653	564
1237	2655	561
1238	2656	559
1239	2658	557
1240	2660	555
1241	2663	553
1242	2665	551
1243	2668	549
1244	2670	546
1245	2671	544
1246	2673	542
1247	2675	540
1248	2678	538
1249	2680	536
1250	2682	534
1251	2684	531
1252	2686	529
1253	2688	527
1254	2690	525
1255	2692	523
1256	2694	520
1257	2696	518
1258	2698	516
1259	2700	514
1260	2703	512
1261	2704	510
1262	2707	507
1263	2709	505
1264	2711	503
1265	2713	501
1266	2715	499
1267	2717	497
1268	2719	495
1269	2721	492
1270	2723	490
1271	2725	488
1272	2727	486
1273	2730	484
1274	2732	482
1275	2734	480
1276	2736	477
1277	2738	475
1278	2740	473
1279	2742	471
1280	2744	469
1281	2746	466
1282	2748	464
1283	2750	462
1284	2752	460
1285	2754	458
1286	2756	456
1287	2758	454
1288	2760	451
1289	2762	449
1290	2764	447
1291	2766	445
1292	2768	443
1293	2771	441
1294	2773	438
1295	2775	436
1296	2777	434
1297	2779	432
1298	2781	430
1299	2782	428
1300	2785	425
1301	2786	423
1302	2788	421
1303	2790	419
1304	2792	417
1305	2794	415
1306	2796	413
1307	2799	410
1308	2801	408
1309	2803	406
1310	2805	404
1311	2807	402
1312	2809	400
1313	2811	397
1314	2812	395
1315	2815	393
1316	2817	391
1317	2819	389
1318	2822	387
1319	2824	385
1320	2826	383
1321	2828	380
1322	2830	378
1323	2832	376
1324	2834	374
1325	2836	372
1326	2838	370
1327	2840	367
1328	2843	365
1329	2845	363
1330	2847	361
1331	2849	359
1332	2851	357
1333	2853	355
1334	2855	352
1335	2856	350
1336	2858	348
1337	2860	346
1338	2862	344
1339	2864	342
1340	2867	339
1341	2869	337
1342	2871	335
1343	2873	333
1344	2875	331
1345	2877	329
1346	2879	327
1347	2881	324
1348	2883	322
1349	2885	320
1350	2886	318
1351	2888	316
1352	2890	314
1353	2892	311
1354	2894	309
1355	2897	307
1356	2899	305
1357	2901	303
1358	2903	301
1359	2906	299
1360	2907	296
1361	2909	294
1362	2911	292
1363	2913	290
1364	2915	288
1365	2917	286
1366	2919	284
1367	2921	281
1368	2923	279
1369	2925	277
1370	2927	275
1371	2929	273
1372	2931	271
1373	2933	268
1374	2934	266
1375	2937	264
1376	2939	262
1377	2941	260
1378	2943	258
1379	2945	256
1380	2947	253
1381	2949	251
1382	2950	249
1383	2953	247
1384	2955	245
1385	2957	243
1386	2959	241
1387	2961	238
1388	2963	236
1389	2965	234
1390	2967	232
1391	2970	230
1392	2972	228
1393	2975	226
1394	2977	224
1395	2979	221
1396	2981	219
1397	2983	217
1398	2985	215
1399	2987	213
1400	2988	211
1401	2990	209
1402	2992	206
1403	2994	204
1404	2996	202
1405	2998	200
1406	3000	198
1407	3002	196
1408	3004	194
1409	3007	191
1410	3009	189
1411	3011	187
1412	3014	185
1413	3016	183
1414	3018	181
1415	3020	179
1416	3023	177
1417	3025	174
1418	3027	172
1419	3029	170
1420	3031	168
1421	3033	166
1422	3035	164
1423	3037	162
1424	3038	159
1425	3040	157
1426	3043	155
1427	3045	153
1428	3047	151
1429	3049	149
1430	3051	147
1431	3053	144
1432	3055	142
1433	3056	140
1434	3058	138
1435	3060	136
1436	3062	134
1437	3064	132
1438	3066	130
1439	3069	127
1440	3071	125
1441	3073	123
1442	3075	121
1443	3077	119
1444	3079	117
1445	3082	115
1446	3084	112
1447	3086	110
1448	3088	108
1449	3090	106
1450	3092	104
1451	3094	102
1452	3096	100
1453	3099	98
1454	3101	95
1455	3103	93
1456	3104	91
1457	3107	89
1458	3109	87
1459	3110	85
1460	3112	83
1461	3114	80
1462	3116	78
1463	3118	76
1464	3120	74
1465	3123	72
1466	3124	70
1467	3126	68
1468	3129	66
1469	3131	63
1470	3133	61
1471	3135	59
1472	3137	57
1473	3139	55
1474	3141	53
1475	3143	51
1476	3145	48
1477	3148	46
1478	3151	44
1479	3153	42
1480	3155	40
1481	3157	38
1482	3159	36
1483	3161	34
1484	3163	31
1485	3164	29
1486	3166	27
1487	3168	25
1488	3170	23
1489	3172	21
1490	3174	19
1491	3176	17
1492	3178	14
1493	3180	12
1494	3183	10
1495	3185	8
1496	3187	6
1497	3189	4
1498	3191	2
1499	3193	0
